purchase_order_id,supplier_id,warehouse_id,product_id,order_date,quantity,unit_cost,status,expected_delivery_date
66753,970,7,11012,2026-07-13,3936,608.14,Received,2026-07-22
66754,969,3,33676,2026-07-08,3108,743.0,Received,2026-08-11
66755,410,12,12463,2024-12-23,1952,378.89,Received,2024-12-30
66756,308,4,26878,2025-05-21,3665,613.99,In Transit,2025-06-08
66757,474,9,36489,2022-10-16,2981,429.87,In Transit,2022-11-24
66758,152,24,12158,2022-12-19,1039,39.48,Ordered,2023-01-21
66759,494,23,21592,2024-02-02,3889,406.68,Received,2024-03-10
66760,509,23,908,2026-03-17,4834,706.57,Ordered,2026-04-12
66761,533,15,22819,2022-09-10,59,290.7,Received,2022-10-21
66762,95,12,1920,2024-05-31,4030,673.37,Ordered,2024-07-13
66763,368,16,7708,2025-08-09,3173,1144.96,In Transit,2025-08-26
66764,912,24,9722,2024-06-25,2998,489.4,Received,2024-07-19
66765,1259,20,27696,2023-12-07,2053,234.42,Received,
66766,1239,3,22456,2026-03-12,4099,658.58,Received,2026-03-20
66767,265,20,3609,2026-06-22,917,157.42,Ordered,2026-07-23
66768,425,22,2482,2024-12-12,703,936.93,In Transit,2024-12-20
66769,510,3,24782,2026-04-23,871,854.36,Ordered,2026-05-05
66770,734,13,23680,2023-12-09,4088,653.8,Cancelled,2024-01-02
66771,878,24,24133,2024-01-03,370,974.89,Received,2024-01-20
66772,469,24,16422,2024-12-02,694,1347.83,Ordered,2024-12-08
66773,337,12,12984,2023-05-11,2619,343.16,Cancelled,2023-06-12
66774,736,14,17669,2024-01-16,1346,730.69,In Transit,2024-02-03
66775,309,14,6468,2024-01-12,4916,495.87,Received,2024-01-24
66776,1439,7,31613,2022-06-25,1478,788.23,Ordered,2022-07-24
66777,1339,12,10558,2024-06-29,1427,217.71,Ordered,2024-07-29
66778,686,24,8684,2025-01-10,1065,442.95,Received,2025-02-18
66779,261,20,6883,2025-12-11,730,8.24,In Transit,2026-01-17
66780,662,18,373,2025-10-05,4729,597.58,Ordered,2025-11-17
66781,1195,8,38038,2024-02-03,4506,378.08,Received,2024-03-18
66782,741,2,28734,2023-08-10,583,765.52,Ordered,2023-08-15
66783,1259,10,21074,2022-11-15,1757,13.47,In Transit,
66784,249,19,18707,2022-08-20,3774,407.59,Received,2022-09-21
66785,999,13,9551,2025-07-25,4658,314.37,Received,2025-07-30
66786,52,2,34715,2024-10-02,4357,194.41,In Transit,2024-11-13
66787,698,10,3664,2022-10-11,1399,405.8,Ordered,2022-10-19
66788,1088,23,18539,2022-12-13,3468,474.66,In Transit,2022-12-28
66789,780,1,1392,2025-07-11,2442,764.06,In Transit,2025-08-08
66790,120,7,19279,2022-10-19,1679,276.73,Received,2022-10-26
66791,461,6,37657,2023-03-25,3089,557.26,Received,2023-05-01
66792,852,10,31638,2024-03-30,1092,721.88,Received,2024-05-11
66793,96,18,34090,2026-06-12,4629,510.42,Received,2026-07-11
66794,572,18,39727,2022-08-02,2840,503.81,Received,
66795,394,12,31348,2024-03-02,101,804.32,Received,2024-03-12
66796,808,8,28985,2024-07-02,3797,210.35,Ordered,2024-07-28
66797,939,14,20555,2025-02-06,3063,484.74,Received,2025-03-08
66798,787,4,20803,2023-01-23,1729,784.79,In Transit,2023-02-21
66799,545,2,19135,2023-06-03,4476,987.98,Received,2023-07-16
66800,182,6,6165,2024-08-12,2950,992.5,Received,
66801,504,22,5152,2023-03-06,813,559.98,Received,2023-04-09
66802,1305,11,12895,2024-10-14,1524,1061.95,In Transit,2024-11-08
66803,1310,8,30016,2025-01-08,1223,585.01,Received,2025-02-11
66804,997,8,4305,2022-12-15,4534,755.2,Ordered,2023-01-20
66805,679,15,32905,2024-08-02,4429,230.33,Ordered,2024-08-29
66806,860,12,37081,2023-03-30,1109,294.62,Received,2023-05-08
66807,1280,20,33736,2025-06-22,4819,64.72,In Transit,2025-07-27
66808,463,25,12225,2023-01-04,4574,126.57,Ordered,2023-02-09
66809,1086,5,22481,2023-06-20,3661,575.7,Received,2023-07-06
66810,723,4,1737,2022-09-05,4970,75.85,In Transit,
66811,858,6,1554,2024-07-29,3996,988.38,Ordered,2024-08-22
66812,1500,7,25010,2025-03-07,2690,683.04,Received,2025-04-01
66813,1487,1,12450,2023-11-19,2805,169.47,Cancelled,2023-12-22
66814,1494,9,17367,2024-09-16,189,260.66,Received,2024-10-11
66815,822,15,17016,2025-06-04,3182,849.37,Received,2025-06-15
66816,292,10,21242,2023-11-04,4510,867.14,Received,2023-11-11
66817,51,21,19480,2022-10-04,2545,664.93,In Transit,2022-11-01
66818,1007,21,10143,2023-11-29,963,423.16,Ordered,2023-12-12
66819,1067,20,34870,2025-02-13,4519,688.4,Received,2025-03-11
66820,502,19,19578,2023-08-27,4010,1038.21,In Transit,2023-10-09
66821,49,16,38537,2025-09-10,4335,584.9,In Transit,2025-09-20
66822,405,15,39457,2022-09-21,2791,234.34,Received,2022-10-27
66823,1456,5,17706,2026-05-12,2364,626.87,Received,2026-06-03
66824,693,9,17952,2022-06-19,3840,128.32,Cancelled,2022-07-03
66825,277,7,32808,2023-08-18,1002,759.14,Ordered,2023-08-25
66826,1137,3,6151,2026-07-02,402,1010.4,Received,2026-08-05
66827,892,19,31248,2024-01-27,589,178.81,In Transit,2024-02-24
66828,311,10,21832,2024-09-15,3605,933.98,Received,2024-10-02
66829,911,1,5705,2022-08-21,108,350.59,Received,
66830,635,2,22436,2022-11-11,615,793.84,Ordered,2022-12-08
66831,1172,18,9370,2022-06-03,2166,219.35,Received,2022-07-04
66832,216,20,28331,2025-05-27,4381,729.5,Received,2025-06-25
66833,1067,4,39136,2025-11-10,2461,1234.39,In Transit,2025-11-30
66834,1223,22,34896,2025-05-10,2813,890.07,Received,2025-05-28
66835,145,18,29123,2026-04-26,4127,855.2,Ordered,2026-05-09
66836,1424,18,12481,2023-08-07,1040,613.31,Received,2023-08-28
66837,1086,5,15564,2026-03-06,3881,717.31,Received,2026-04-07
66838,549,3,2164,2025-07-22,1171,701.73,Ordered,2025-08-03
66839,1303,16,39983,2025-09-15,1842,679.66,In Transit,2025-10-20
66840,172,10,3188,2023-12-11,4605,1179.12,In Transit,2024-01-12
66841,572,22,8536,2023-07-11,4401,934.28,Received,2023-08-14
66842,122,20,31260,2024-09-06,2553,867.46,Ordered,2024-10-13
66843,876,8,30318,2025-02-13,1740,219.18,In Transit,2025-02-25
66844,1433,21,36252,2025-10-29,775,438.0,Received,2025-11-26
66845,393,6,15064,2025-02-16,3687,880.42,Received,
66846,292,19,10586,2024-09-24,2850,944.98,Received,2024-10-17
66847,298,18,18722,2023-05-17,2556,883.79,Received,2023-05-27
66848,736,16,30990,2024-04-28,1951,1117.74,In Transit,2024-05-06
66849,885,6,2630,2026-01-03,4016,166.91,Received,2026-02-08
66850,596,25,4477,2025-04-15,2823,545.91,Ordered,2025-05-14
66851,660,18,4528,2026-06-17,1524,242.23,Ordered,2026-07-28
66852,616,14,1403,2025-09-05,4042,275.98,Received,2025-09-16
66853,111,21,1021,2024-04-10,4335,109.11,Received,2024-05-18
66854,14,17,38442,2025-12-22,3204,511.97,Received,2026-01-03
66855,1495,13,6193,2026-04-22,2391,248.8,Received,2026-06-04
66856,382,20,9851,2022-11-12,1472,148.01,In Transit,2022-12-12
66857,335,15,35055,2023-02-14,2033,720.42,Cancelled,2023-03-29
66858,1143,5,39750,2023-01-19,2755,633.42,In Transit,2023-01-31
66859,35,21,4133,2024-03-13,3336,547.14,Received,2024-03-19
66860,1171,13,23018,2025-03-09,4524,490.48,Received,
66861,324,14,22535,2023-05-24,1608,200.31,Received,2023-06-08
66862,1108,7,20031,2026-06-04,1124,1079.94,Ordered,2026-06-11
66863,75,2,31862,2025-05-19,4493,573.32,Received,2025-06-08
66864,449,19,16790,2023-09-20,4644,216.27,In Transit,
66865,687,21,2152,2026-03-09,1324,504.33,Received,2026-03-20
66866,184,19,17038,2024-05-20,1225,1105.4,Received,2024-05-28
66867,1283,1,4276,2022-06-04,3933,217.27,Received,2022-07-18
66868,668,6,18945,2023-06-06,666,473.37,In Transit,2023-06-20
66869,1311,2,20027,2022-11-19,1659,413.96,Ordered,2022-12-01
66870,1136,9,32554,2025-01-09,1677,842.78,In Transit,2025-01-16
66871,671,14,21700,2025-03-09,1404,430.15,In Transit,2025-03-19
66872,1184,23,31695,2022-09-16,3344,630.74,Received,
66873,409,24,31008,2024-06-25,2824,222.72,Received,2024-07-19
66874,1158,11,11286,2022-11-11,1918,743.25,Received,2022-11-27
66875,473,20,12352,2023-02-13,3575,680.89,Received,2023-02-27
66876,221,3,18462,2023-07-15,4257,970.14,In Transit,2023-07-25
66877,91,20,33407,2022-09-08,875,596.43,Ordered,2022-10-08
66878,1363,19,35898,2024-04-13,1573,541.62,Cancelled,2024-05-06
66879,1491,2,32023,2026-01-05,2359,713.17,In Transit,2026-01-10
66880,549,24,12541,2023-08-24,882,554.61,In Transit,2023-09-10
66881,933,15,39759,2022-11-28,2816,1244.35,In Transit,2023-01-05
66882,1470,13,24404,2024-01-06,1344,688.27,Received,2024-01-26
66883,1104,23,28262,2024-02-18,297,392.85,In Transit,2024-03-12
66884,1168,14,7400,2023-01-29,1572,156.17,Ordered,2023-02-18
66885,1035,13,5875,2025-01-02,2979,580.42,Received,2025-01-29
66886,991,24,26650,2025-01-07,374,475.78,Ordered,2025-01-14
66887,239,1,15500,2023-02-20,1315,821.8,Received,2023-04-02
66888,1284,12,26191,2023-04-01,4139,844.97,Cancelled,2023-05-11
66889,1371,21,37099,2023-08-11,284,126.62,In Transit,2023-08-22
66890,81,18,4610,2023-03-12,1246,49.71,In Transit,2023-04-03
66891,1296,6,10965,2025-09-08,1485,745.89,Cancelled,2025-09-19
66892,362,3,29241,2025-03-25,4058,753.31,Received,2025-04-23
66893,1131,8,14692,2025-07-23,2543,259.46,Received,2025-08-08
66894,854,24,39390,2024-01-15,3717,277.04,In Transit,2024-02-15
66895,629,22,16497,2024-09-07,1854,136.76,In Transit,2024-09-25
66896,41,17,29801,2023-12-29,429,905.45,Received,2024-02-07
66897,460,2,29561,2022-11-05,717,1024.13,Received,
66898,705,16,25222,2024-01-12,2961,99.85,Ordered,2024-01-22
66899,853,23,13068,2023-01-28,2474,441.73,Received,2023-03-12
66900,852,10,30618,2024-06-25,1745,87.33,Ordered,2024-07-02
66901,1329,12,37164,2025-03-15,3863,825.17,Cancelled,2025-04-26
66902,714,1,29276,2024-06-25,4306,802.57,Ordered,2024-07-08
66903,30,18,18156,2024-04-09,2986,592.53,Received,2024-05-09
66904,1378,22,19278,2025-09-30,2548,212.23,Received,2025-10-31
66905,554,23,37449,2022-12-21,3463,70.13,Ordered,2023-01-17
66906,382,16,36914,2025-11-23,4777,1268.81,Ordered,2025-12-02
66907,1173,8,6429,2024-03-11,3922,1071.74,Received,2024-03-20
66908,1234,4,15916,2024-07-22,514,639.78,Cancelled,2024-09-03
66909,130,15,36247,2023-04-26,4272,354.97,Received,2023-05-25
66910,522,17,34,2025-06-20,2483,153.51,Ordered,2025-07-01
66911,895,20,19044,2025-10-25,1465,227.54,Received,2025-11-28
66912,739,18,22625,2026-02-28,567,53.39,Received,2026-03-31
66913,546,1,28613,2026-06-24,1534,502.78,In Transit,2026-07-23
66914,386,10,17292,2026-03-06,3139,702.49,Ordered,2026-03-18
66915,1454,6,21544,2023-10-18,3849,482.45,Received,
66916,41,12,26048,2023-11-20,2387,858.56,In Transit,2023-12-10
66917,1451,17,18991,2026-03-02,1484,277.65,Ordered,2026-03-16
66918,1388,22,2352,2025-05-06,2716,184.64,Received,2025-05-17
66919,772,5,14850,2022-10-20,1144,981.11,Ordered,2022-11-12
66920,1191,25,13016,2023-07-29,3226,400.28,In Transit,2023-08-12
66921,494,16,25453,2024-06-21,3119,471.95,Ordered,2024-07-25
66922,1464,8,34056,2024-03-22,3866,771.49,Cancelled,2024-04-06
66923,45,16,29993,2022-06-05,3134,182.01,In Transit,2022-07-13
66924,1496,7,31173,2023-04-15,2927,11.18,Received,
66925,1256,6,38690,2024-06-12,1282,344.43,Received,2024-06-20
66926,1463,6,25317,2023-11-15,4902,116.51,Received,2023-11-26
66927,37,6,28547,2026-03-13,2650,607.6,In Transit,2026-04-24
66928,1366,4,31852,2025-04-04,2279,868.12,Received,2025-05-07
66929,1253,3,32538,2025-04-27,1207,862.61,Received,2025-06-02
66930,679,21,24879,2024-08-24,2294,685.03,Received,2024-08-29
66931,991,14,11840,2024-10-11,3052,961.08,Received,2024-10-23
66932,1340,6,39453,2023-01-03,3448,131.4,In Transit,2023-01-23
66933,860,10,37220,2024-10-30,2165,1190.69,In Transit,2024-11-05
66934,911,2,5536,2023-03-23,2917,752.05,Received,2023-05-04
66935,453,15,19005,2024-03-04,3070,687.95,Cancelled,2024-03-22
66936,556,7,25528,2024-11-05,2506,740.56,Received,2024-11-24
66937,874,14,8793,2023-07-18,1639,650.15,Received,2023-07-26
66938,1468,10,9297,2025-09-08,4374,6.89,Received,2025-10-07
66939,1215,11,39592,2022-12-22,2452,721.4,In Transit,2023-01-14
66940,972,14,6616,2025-08-30,1082,853.97,Ordered,
66941,1164,14,3804,2024-05-27,3887,104.35,In Transit,2024-06-05
66942,427,18,11467,2022-08-19,4986,607.42,Received,
66943,1049,24,6273,2024-05-19,54,1135.77,Ordered,2024-07-02
66944,1150,23,22575,2025-12-04,3968,734.62,Received,2026-01-13
66945,610,10,83,2025-10-17,3015,525.89,Ordered,2025-11-06
66946,1457,23,31355,2022-10-02,903,750.52,In Transit,2022-10-12
66947,1200,23,17116,2025-03-14,2142,6.92,Received,2025-04-19
66948,1025,4,29357,2024-05-15,1074,845.92,Received,2024-05-31
66949,421,9,12264,2022-11-30,2845,496.12,Received,2023-01-10
66950,1432,24,991,2025-05-13,907,439.38,Ordered,
66951,1067,4,8175,2024-05-12,3272,744.97,Ordered,2024-06-03
66952,807,18,31521,2022-09-07,223,1241.21,Ordered,2022-09-27
66953,532,11,25855,2025-12-04,2965,640.8,Received,2026-01-06
66954,821,2,32228,2024-08-11,2354,949.57,Received,2024-09-16
66955,830,20,20193,2023-01-02,295,635.74,Ordered,2023-01-27
66956,22,14,11448,2026-05-11,1620,51.37,In Transit,2026-05-21
66957,1231,11,23850,2025-10-12,3485,606.02,Received,2025-10-20
66958,258,15,39308,2026-02-06,2941,932.66,Ordered,2026-02-28
66959,116,9,39117,2023-03-23,1713,510.38,In Transit,2023-05-01
66960,1001,12,19304,2023-04-09,2084,310.43,Received,2023-04-14
66961,1208,8,26494,2022-07-06,3064,608.95,Received,2022-07-16
66962,1103,17,31647,2026-06-16,4046,479.15,In Transit,2026-06-24
66963,1487,7,28053,2022-08-23,50,42.42,Received,2022-09-21
66964,140,17,24291,2025-03-01,2894,550.17,Received,2025-03-17
66965,53,17,5964,2026-07-29,3730,233.72,Received,2026-08-29
66966,1037,5,12704,2025-11-07,4012,86.57,Received,2025-11-15
66967,440,18,13122,2024-01-19,4797,801.73,Received,2024-02-12
66968,1295,7,29964,2025-12-25,854,790.07,Received,2026-01-27
66969,4,13,17745,2025-05-23,3716,733.32,Received,2025-06-05
66970,642,1,9017,2023-07-01,3182,165.79,Ordered,2023-08-09
66971,184,3,27058,2023-11-11,2298,613.9,Received,2023-12-19
66972,966,12,39980,2023-03-13,970,414.12,In Transit,2023-04-26
66973,1379,22,9974,2024-06-07,2184,258.73,Received,2024-06-28
66974,25,2,32001,2022-09-15,1347,825.35,Received,2022-10-20
66975,1367,11,7995,2024-12-21,4252,649.71,In Transit,2025-01-10
66976,307,17,21072,2023-06-18,1790,352.98,In Transit,2023-07-28
66977,657,11,18729,2022-09-20,888,355.59,Ordered,2022-10-30
66978,1115,18,1869,2024-05-31,551,221.93,Received,2024-06-06
66979,254,11,38635,2023-06-07,1192,375.54,Received,2023-07-17
66980,462,20,790,2026-04-26,1341,800.26,Received,2026-05-24
66981,368,1,22884,2026-05-09,3397,854.6,In Transit,2026-06-17
66982,4,21,21741,2024-08-02,4754,868.4,Received,2024-08-22
66983,307,16,15080,2025-11-15,1227,253.98,Ordered,2025-12-16
66984,273,16,34790,2025-03-21,480,773.99,In Transit,2025-04-19
66985,497,6,30137,2023-05-07,453,254.98,Received,2023-06-19
66986,558,8,37300,2024-06-12,3934,932.53,Ordered,2024-07-18
66987,913,20,11788,2024-11-29,4509,980.36,Received,2024-12-07
66988,1126,16,14623,2025-01-04,547,407.92,Received,2025-02-17
66989,596,19,9411,2025-04-29,4507,501.98,Received,2025-05-11
66990,127,1,28086,2025-03-28,4658,12.05,Cancelled,2025-04-07
66991,54,7,32468,2025-10-20,51,381.32,Received,2025-10-27
66992,827,19,2033,2023-02-07,820,910.64,Received,2023-03-04
66993,1042,21,3782,2023-12-20,880,661.46,In Transit,2024-01-19
66994,1172,21,15745,2022-06-28,935,571.71,Received,2022-08-03
66995,77,1,33946,2025-08-23,456,63.22,In Transit,2025-10-03
66996,552,3,33444,2025-05-30,4574,5.91,Received,2025-06-05
66997,307,5,37288,2022-08-08,3496,164.85,Ordered,2022-09-12
66998,459,2,36954,2024-11-29,2416,179.99,Received,2024-12-14
66999,979,24,32030,2023-01-06,3767,401.46,Received,2023-02-18
67000,881,24,3063,2024-05-21,3817,646.39,Ordered,2024-06-30
67001,1168,22,28041,2024-10-27,2415,837.46,Received,2024-11-03
67002,217,10,16251,2023-04-27,1581,1035.54,In Transit,2023-06-07
67003,430,17,8292,2025-10-22,103,428.81,Ordered,2025-11-27
67004,812,14,10226,2026-03-07,4412,107.71,In Transit,2026-04-15
67005,1182,5,5737,2025-04-10,109,884.18,Received,2025-04-20
67006,262,16,3495,2023-03-14,994,187.13,In Transit,2023-03-29
67007,1269,3,31483,2026-01-31,791,899.96,Received,2026-03-03
67008,691,8,13745,2026-03-03,352,1275.44,Received,2026-03-27
67009,81,13,22624,2023-04-12,3172,227.02,Ordered,2023-04-28
67010,996,8,5085,2024-03-26,1127,243.55,Received,2024-04-05
67011,630,7,28961,2024-01-23,562,398.67,Ordered,2024-02-04
67012,32,19,28617,2023-02-06,4306,649.16,In Transit,2023-03-21
67013,140,23,28499,2023-02-01,190,748.07,Received,2023-02-12
67014,1200,20,12985,2024-06-03,481,1154.18,In Transit,2024-06-29
67015,297,11,39967,2023-11-27,1354,94.13,Received,2023-12-17
67016,328,9,24196,2025-11-08,3069,30.36,Received,
67017,1008,19,14559,2023-12-03,969,254.84,Received,2024-01-06
67018,106,2,5655,2023-01-22,4889,701.48,Received,2023-01-29
67019,1237,13,12870,2025-10-15,1754,573.59,Received,2025-10-29
67020,1174,6,14172,2025-12-05,1040,48.08,Received,2025-12-22
67021,838,9,33627,2023-12-15,1765,225.89,Received,2024-01-15
67022,263,20,25759,2023-02-15,1460,588.77,In Transit,2023-03-02
67023,845,11,13178,2022-08-18,1320,550.96,Ordered,2022-09-16
67024,73,24,11842,2023-11-02,4795,518.68,Ordered,2023-11-10
67025,537,15,1539,2023-07-18,2308,656.29,In Transit,
67026,1035,25,23879,2023-12-23,4826,420.93,Ordered,2024-01-10
67027,120,7,33562,2024-03-08,2717,605.84,In Transit,2024-03-24
67028,277,15,37911,2022-12-12,3426,1098.88,Ordered,2023-01-05
67029,457,7,28840,2024-07-16,3974,1151.57,Received,2024-07-24
67030,377,15,34917,2022-12-16,2981,253.8,Received,2023-01-20
67031,1105,12,25684,2025-11-14,4958,497.46,In Transit,2025-12-25
67032,141,12,31787,2024-10-23,3133,320.56,Ordered,
67033,43,13,36208,2023-11-26,897,275.54,In Transit,2023-12-01
67034,394,8,30864,2023-01-23,4062,566.61,Received,2023-03-07
67035,764,25,30376,2024-02-13,1671,907.98,In Transit,2024-02-28
67036,1303,12,18543,2025-03-16,1385,534.86,Ordered,2025-04-26
67037,132,15,17733,2025-11-10,3286,47.51,Received,2025-12-10
67038,219,11,22988,2024-08-08,1798,910.51,Received,2024-09-12
67039,1322,12,34713,2026-05-30,4818,870.47,In Transit,2026-06-07
67040,1456,23,30555,2024-12-05,4718,384.15,Received,2025-01-16
67041,1326,21,34021,2025-03-27,866,74.68,Received,2025-04-17
67042,178,13,36384,2023-11-30,1744,128.99,Cancelled,2024-01-05
67043,1392,4,29962,2024-08-26,3889,558.61,Cancelled,2024-09-06
67044,335,15,35902,2025-03-06,4384,290.34,Received,2025-04-05
67045,428,10,27926,2024-03-08,3895,1224.62,In Transit,2024-03-30
67046,687,9,20450,2026-07-14,3089,331.84,Received,
67047,1106,6,14493,2024-11-26,4012,688.3,Received,2024-12-11
67048,564,19,28197,2022-10-09,415,288.66,Ordered,2022-11-11
67049,217,3,37403,2022-12-11,2894,84.78,Ordered,2023-01-06
67050,47,2,39283,2025-11-26,3158,782.39,Received,2025-12-22
67051,1420,23,35088,2023-12-21,937,1008.44,Cancelled,2024-01-15
67052,320,1,32012,2025-12-18,961,1192.25,Ordered,2026-01-14
67053,170,24,37576,2026-01-25,4332,493.79,Received,2026-02-16
67054,1283,12,4068,2022-10-15,4201,987.48,Received,2022-11-11
67055,1194,24,25898,2023-10-27,4186,767.6,Received,
67056,1430,5,9713,2026-05-24,823,312.86,Received,2026-07-06
67057,521,3,30687,2024-11-17,3191,152.42,Cancelled,2024-12-02
67058,313,1,18193,2022-12-10,451,461.33,Ordered,2022-12-22
67059,464,9,21001,2026-03-06,1711,498.06,In Transit,2026-04-19
67060,145,20,29123,2024-06-01,1604,936.49,Received,2024-06-28
67061,975,22,4501,2024-03-12,520,426.98,Ordered,
67062,217,23,14612,2024-08-27,1973,377.77,Ordered,2024-09-10
67063,804,19,8268,2024-01-20,3395,628.99,Received,2024-02-17
67064,24,6,21050,2026-06-28,4308,924.46,Received,2026-07-11
67065,616,20,6047,2023-09-30,1864,855.45,Received,2023-10-20
67066,1375,18,4584,2025-08-26,2983,11.64,Received,2025-09-25
67067,256,9,21773,2025-05-01,3343,85.23,Received,2025-06-03
67068,1100,22,36343,2023-04-10,4931,896.19,Received,
67069,1036,25,5613,2024-03-15,4843,862.21,Received,2024-04-19
67070,898,1,1398,2022-10-08,404,1329.6,Received,2022-10-15
67071,125,18,10021,2025-04-08,1849,804.51,Received,2025-05-08
67072,1460,23,2417,2026-03-20,999,1084.28,Received,2026-05-01
67073,1352,9,30526,2025-05-01,323,164.53,Cancelled,2025-06-09
67074,1000,3,14999,2026-01-29,793,96.77,Ordered,2026-02-27
67075,328,8,22212,2023-09-11,933,707.99,Received,2023-10-09
67076,900,7,752,2023-06-08,648,416.24,Ordered,2023-07-19
67077,1085,23,11432,2023-02-11,1497,1127.93,Received,2023-02-23
67078,648,21,20540,2023-04-28,484,183.16,Ordered,2023-05-09
67079,715,10,39844,2023-08-26,2806,674.42,Received,2023-09-03
67080,358,10,2135,2026-06-03,280,761.84,Ordered,2026-07-16
67081,579,15,30778,2023-01-12,133,226.14,Received,2023-02-18
67082,29,1,25065,2023-07-30,153,961.98,Received,2023-08-29
67083,652,9,20071,2025-05-07,2672,24.8,Received,2025-06-07
67084,842,1,29816,2025-06-30,2051,144.13,Received,2025-08-11
67085,290,19,17027,2024-09-06,2878,792.2,Received,2024-09-26
67086,481,25,5825,2024-06-30,2819,623.63,Received,2024-08-10
67087,249,20,18707,2024-08-16,4574,474.44,Received,2024-08-22
67088,367,20,11057,2022-12-26,2357,1038.16,Received,2023-01-02
67089,1172,1,3987,2025-05-04,672,1164.51,In Transit,2025-05-16
67090,1485,21,6226,2022-07-02,2609,626.83,Received,2022-08-10
67091,577,7,13763,2022-10-10,4244,230.83,Received,2022-11-11
67092,1186,2,26743,2025-08-20,298,751.92,Received,2025-08-26
67093,458,14,8444,2024-01-28,1724,905.88,Ordered,2024-02-18
67094,735,19,36272,2025-04-03,120,572.66,In Transit,2025-05-07
67095,706,14,6980,2022-09-17,3357,523.58,In Transit,
67096,1427,2,9646,2025-12-23,1998,549.7,In Transit,2025-12-31
67097,909,19,23969,2024-05-06,2434,773.05,Received,2024-05-12
67098,24,3,26876,2022-06-24,359,326.32,Received,2022-07-29
67099,760,20,29731,2024-03-28,4356,272.22,Received,2024-04-27
67100,256,20,24014,2023-01-06,3201,289.8,Received,2023-02-16
67101,581,20,12151,2024-11-28,4066,155.61,Ordered,2024-12-10
67102,431,24,24594,2024-10-27,2078,554.27,Ordered,2024-11-16
67103,887,12,29306,2025-09-30,4257,255.09,Received,2025-11-12
67104,1390,13,18819,2024-03-30,1451,707.21,In Transit,2024-04-19
67105,872,7,39660,2023-08-15,3087,181.27,Received,2023-08-21
67106,370,21,18538,2026-03-16,2640,114.13,In Transit,2026-04-03
67107,72,19,24578,2025-11-14,1893,757.06,Received,2025-12-18
67108,243,11,21526,2022-06-01,1536,795.4,Received,2022-07-02
67109,1009,21,3355,2024-09-23,870,224.87,Received,2024-10-15
67110,1425,5,5445,2025-05-22,3030,424.28,Received,2025-06-19
67111,552,4,5256,2023-10-16,4484,1030.33,Ordered,
67112,702,13,31195,2023-06-05,4959,635.45,Ordered,2023-06-30
67113,964,8,39833,2024-12-31,4629,180.16,In Transit,
67114,184,14,37696,2025-08-06,2033,58.13,Received,2025-09-10
67115,872,20,36917,2023-12-05,4850,199.57,Cancelled,2024-01-12
67116,1076,12,36598,2023-06-20,2727,252.06,Received,2023-07-06
67117,910,7,6396,2024-03-22,487,554.3,Received,2024-04-13
67118,335,19,21426,2025-06-13,605,1384.7,Ordered,2025-07-09
67119,242,8,11527,2025-01-02,2842,1168.63,Received,2025-02-01
67120,1318,15,38472,2023-01-25,106,62.21,In Transit,2023-02-01
67121,856,16,33560,2025-10-25,2911,63.29,Ordered,2025-11-09
67122,319,16,20629,2025-08-22,1316,236.7,In Transit,2025-10-05
67123,990,10,4524,2025-10-15,4617,1290.2,Received,2025-11-01
67124,540,24,28096,2026-05-03,1199,951.69,In Transit,2026-05-25
67125,688,14,10728,2024-01-23,944,621.2,Cancelled,2024-02-10
67126,1198,16,39949,2024-08-14,3201,705.67,Received,2024-08-31
67127,798,23,35390,2024-04-11,2518,457.13,Ordered,2024-04-25
67128,348,23,19574,2023-04-23,1447,262.06,In Transit,2023-05-05
67129,561,13,35011,2023-03-02,197,235.19,Ordered,
67130,556,9,4577,2024-04-29,4355,608.24,Received,
67131,100,3,15738,2023-11-29,1732,786.92,Received,2023-12-17
67132,496,13,38696,2023-06-04,2952,585.98,Ordered,2023-06-19
67133,1040,10,21628,2026-06-12,2291,878.39,Received,2026-07-14
67134,941,9,34956,2025-05-29,4700,392.77,Received,2025-07-04
67135,567,1,12673,2023-09-14,3260,494.59,Received,2023-09-21
67136,1419,23,21670,2025-10-31,4445,311.82,In Transit,2025-12-08
67137,217,12,616,2026-01-02,4605,200.8,Ordered,2026-01-11
67138,1208,1,33885,2024-05-29,4912,513.7,Received,2024-06-04
67139,245,9,4895,2026-05-10,2683,677.17,In Transit,2026-05-25
67140,181,4,16205,2025-05-16,934,373.85,Received,2025-06-09
67141,1078,6,27098,2025-01-04,423,142.98,Received,2025-01-24
67142,320,5,34828,2023-05-12,1675,871.42,Ordered,2023-06-11
67143,1090,20,17254,2024-09-13,2131,658.8,Received,2024-09-20
67144,1089,1,667,2025-05-28,3538,397.46,Received,2025-07-07
67145,1241,24,17148,2025-09-11,4559,767.41,Received,2025-09-25
67146,118,16,36137,2026-06-22,2115,769.69,Ordered,2026-07-12
67147,1435,14,18437,2025-04-08,971,641.99,Received,2025-04-19
67148,1465,1,34094,2022-09-15,1890,516.74,Received,2022-09-20
67149,1213,22,34473,2026-03-08,1483,617.71,Ordered,2026-04-02
67150,760,8,26847,2023-09-21,430,686.85,Received,2023-11-03
67151,49,12,27268,2024-07-26,4187,183.67,Received,2024-08-03
67152,422,8,38041,2025-11-29,4427,891.03,Cancelled,2025-12-12
67153,1051,21,36490,2025-11-08,2530,476.82,Received,2025-12-13
